T..Majority.protein.IDs	DomA_c_1_mean	DomA_c_2_mean	DomA_c_3_mean	DomB_c_1_mean	DomB_c_2_mean	DomB_c_3_mean	CTRL_c_1_mean	CTRL_c_2_mean	CTRL_c_3_mean
Q6NNF2	27.98856667	27.37933333	28.3152	27.00916667	25.32876667	27.95633333	27.40023333	26.1411	25.44853333
Q6NP69	31.69326667	31.30486667	31.2484	31.54713333	31.3316	31.63326667	31.48533333	31.6432	31.46576667
Q6NP72	27.01726667	27.1249	27.1934	27.03536667	25.7528	25.7712	27.5055	27.44683333	27.8008
Q6NP91	24.21906667	24.34546667	23.7906	24.29246667	24.3401	24.802	24.00756667	23.95503333	24.1274
Q6NQY9	30.11306667	30.1475	30.8705	30.36226667	30.25453333	30.30143333	30.02496667	30.56273333	30.9942
Q6NR46	29.077	29.08313333	28.70766667	28.89813333	28.70626667	29.62963333	29.35303333	30.17963333	30.02573333
Q6QU65	31.0168	30.652	30.89516667	30.18903333	27.81293333	31.30376667	30.9103	30.11163333	29.25123333
Q6WV17	26.68593333	26.00156667	26.85293333	26.08813333	26.70206667	26.58753333	26.6905	26.64733333	26.61186667
Q709R6	29.0798	29.1994	27.0979	28.9106	27.02106667	28.72613333	28.5123	29.00296667	29.0166
Q76NQ0	34.25913333	34.15663333	34.147	34.39213333	34.37106667	34.0852	33.89216667	34.14666667	34.2116
Q76NR6	26.22383333	26.30776667	27.92853333	26.20696667	24.87346667	27.19773333	27.7052	26.7887	25.1289
Q7JN06	29.42636667	29.69383333	28.67886667	29.76556667	28.74013333	29.37903333	29.2327	29.15446667	29.42443333
Q7JNE1	29.57403333	30.06163333	28.53383333	29.7581	28.51126667	29.27033333	29.64766667	29.75203333	29.6744
Q7JQ32	23.3749	23.4803	23.9302	23.56283333	23.29383333	24.36333333	24.16606667	24.0307	24.01963333
Q7JQN4	30.52403333	29.93403333	31.45103333	30.38933333	30.8022	30.66336667	30.38283333	30.885	31.4695
Q7JQR3	23.689	24.16233333	24.0959	24.04256667	23.6445	24.5149	23.90583333	23.90206667	24.2912
Q7JQT8	31.32823333	33.01966667	31.104	32.83536667	31.62146667	31.4233	31.90136667	31.05756667	31.37083333
Q7JQT9	30.08243333	29.79686667	30.16343333	30.0394	30.0062	30.1002	30.25486667	30.5131	30.65393333
Q7JQY8	28.30476667	28.53193333	27.87503333	28.66516667	28.01026667	28.17713333	28.1418	28.2203	28.17756667
Q7JR49	25.4497	24.68466667	23.9082	25.03676667	25.2287	24.88656667	24.6711	23.74893333	24.33786667
Q7JR58	25.56713333	25.15513333	26.02266667	23.78943333	26.2677	25.6772	26.31056667	26.5988	27.00763333
Q7JRC0	27.7876	28.1061	26.91916667	27.74366667	24.5564	27.7232	27.59626667	27.762	26.19923333
Q7JRE1	23.73243333	24.1562	23.66873333	23.6735	24.1311	24.7887	23.83013333	23.89326667	24.35453333
Q7JRE4	29.80203333	30.02726667	29.93023333	30.1348	29.44783333	29.71966667	29.7288	30.1315	30.13803333
Q7JRH5	30.82806667	30.2632	30.82723333	30.54133333	30.2691	30.61156667	30.8995	30.75953333	31.0744
Q7JRJ9	29.8432	29.58776667	28.908	29.9643	28.90896667	29.44303333	29.64753333	29.79273333	29.8587
Q7JRM5	26.8061	26.27306667	27.49766667	26.4017	26.59343333	27.1849	26.62723333	26.6945	26.64676667
Q7JUN3	28.5788	28.30936667	29.5561	28.3901	29.42116667	28.6936	28.1736	28.97383333	29.08966667
Q7JUX9	27.15183333	27.57696667	27.696	27.58846667	27.60326667	27.49433333	27.38113333	27.3887	27.62563333
Q7JUY7	25.3615	24.11236667	26.13946667	25.12083333	25.83133333	26.00433333	26.6672	25.635	25.04143333
Q7JV70	25.82613333	24.9717	25.11943333	24.1992	23.77306667	25.11226667	24.81926667	26.6008	25.29996667
Q7JVH6	27.28986667	26.69233333	26.91596667	26.38716667	26.0929	27.693	27.21796667	26.83306667	25.7917
Q7JVI3	27.3301	27.46546667	27.8964	27.39256667	28.59583333	28.6177	28.2865	28.75843333	28.6362
Q7JVL3	28.0471	28.2782	28.0213	28.19353333	28.1158	28.2034	28.50336667	28.48126667	28.3799
Q7JVP4	31.94996667	31.14553333	30.8389	31.4149	30.6116	31.3717	31.96813333	32.03843333	31.97223333
Q7JVW5	24.59116667	24.35493333	24.30566667	23.78756667	23.8952	24.7249	24.48886667	24.1625	23.9759
Q7JW07	24.9043	24.64803333	24.3182	25.3442	25.19953333	24.77713333	25.50053333	24.81676667	25.3941
Q7JW12	25.92403333	26.08283333	26.3294	26.3296	26.34233333	26.26456667	26.22516667	26.57306667	26.55693333
Q7JW66	24.76163333	26.08413333	25.03873333	25.40903333	25.50786667	26.11456667	26.04706667	25.74853333	25.85106667
Q7JWD6	25.9616	26.15316667	26.11373333	25.6327	25.70696667	26.50283333	26.32296667	25.88463333	25.34623333
Q7JWH6	26.5962	26.95936667	26.35486667	26.45633333	25.8417	26.38883333	26.37293333	26.6779	26.88193333
Q7JWI7	29.50373333	30.03593333	30.3833	29.66896667	29.741	29.91213333	29.33923333	28.84673333	28.7004
Q7JWP6	26.97436667	26.4391	26.3745	26.84833333	27.19343333	26.34023333	26.90143333	26.24423333	27.2207
Q7JWR9	25.96116667	25.91806667	25.5525	25.76983333	23.6967	25.3948	27.06936667	26.52353333	26.56713333
Q7JWS8	25.72416667	25.56533333	25.99043333	25.37543333	24.77886667	25.85806667	25.47163333	25.6653	25.96343333
Q7JX95	28.3976	28.4071	28.49286667	28.66996667	28.26796667	28.16643333	28.23486667	28.5304	28.75196667
Q7JXC4	28.80573333	28.17836667	28.1834	28.2095	28.3216	28.5358	28.89403333	28.51156667	28.4395
Q7JXC6	24.15033333	23.85823333	24.39373333	23.84526667	23.47336667	24.04523333	24.6008	24.26986667	24.60503333
Q7JXF5	24.68163333	24.4682	24.48076667	25.12786667	24.25583333	25.14196667	25.7232	25.73716667	24.61106667
Q7JXF7	28.74816667	27.95353333	27.6123	28.00113333	28.2244	29.03616667	28.65346667	29.13793333	27.7777
Q7JXU4	30.165	30.1735	30.47316667	30.19876667	30.17963333	29.6264	29.78983333	30.36783333	30.7429
Q7JY33	25.22026667	26.17036667	25.39483333	26.39016667	25.32193333	25.8465	25.7307	25.42583333	25.9384
Q7JY97	26.7326	26.6666	26.69496667	27.09626667	26.44553333	26.3657	26.59506667	26.62516667	27.02813333
Q7JYH3	27.65226667	26.95533333	27.49386667	26.86233333	27.6527	27.4448	27.00986667	27.6884	27.04483333
Q7JYQ4	24.54463333	24.3611	25.5113	25.40853333	25.1433	25.2742	24.6458	25.05626667	24.9907
Q7JYX2	26.1648	25.79116667	26.6649	24.12183333	25.82113333	26.8012	26.2708	27.2083	27.06033333
Q7JYX5	28.74866667	28.4011	28.23306667	28.57816667	28.16713333	28.9001	28.64573333	28.71703333	28.24593333
Q7JZ25	31.3627	31.29793333	31.51013333	31.0496	31.4582	31.50073333	30.9318	31.65303333	31.23276667
Q7JZ53	28.12176667	28.12683333	28.40306667	28.36033333	28.33706667	28.1636	28.28743333	28.8198	29.1468
Q7JZ62	28.6172	28.3758	28.22176667	28.48096667	28.80876667	27.6537	28.90553333	27.68353333	27.6729
Q7JZB1	23.53806667	24.46556667	28.92156667	24.52726667	28.21386667	24.84666667	26.7869	26.99046667	29.68796667
Q7JZE8	26.2921	25.26546667	26.4963	25.74056667	26.6314	25.94236667	25.93906667	26.16426667	26.41206667
Q7JZF5	28.0835	27.5548	28.2262	27.44986667	27.86886667	28.07176667	28.23676667	28.70386667	28.2543
Q7JZM8	25.45913333	25.7139	25.98696667	25.3816	25.26573333	25.5653	25.99563333	26.21693333	26.3338
Q7JZN0	23.75083333	23.892	24.027	23.71116667	23.3197	24.2159	24.88986667	24.0577	24.11943333
Q7JZW2	29.24586667	29.1189	29.6504	28.85233333	29.27646667	29.00946667	29.19306667	28.83973333	29.25283333
Q7K003	31.20393333	32.44916667	31.23623333	33.58866667	31.87566667	31.53796667	23.6947	23.61676667	23.48973333
Q7K012	34.6171	35.27566667	35.1225	34.64306667	33.9268	33.67556667	31.5632	31.5773	31.80976667
Q7K0D3	24.95393333	24.43193333	23.98043333	24.84873333	24.05153333	24.55303333	26.53686667	25.70116667	25.555
Q7K0D8	31.15346667	31.3114	30.68333333	31.15393333	30.55783333	30.97483333	31.09403333	31.2747	31.17923333
Q7K0E6	28.5653	30.1306	29.86086667	30.3956	30.51696667	30.22076667	30.22093333	30.20706667	30.47773333
Q7K0F7	27.35286667	26.7125	26.2408	26.8138	26.5522	26.9737	27.3164	27.94803333	27.36723333
Q7K0K1	28.07693333	28.98873333	28.4179	28.51963333	28.77536667	28.13353333	28.76066667	28.71633333	29.04606667
Q7K0L4	28.26853333	28.84646667	27.6452	28.65046667	27.863	28.85803333	28.97326667	29.0543	28.65646667
Q7K0L7	28.6815	28.44703333	28.88216667	28.75246667	29.12506667	28.44103333	28.46366667	28.23013333	28.54716667
Q7K0L8	26.41126667	26.2558	24.90746667	26.1502	25.15863333	25.89653333	26.3291	26.65446667	26.8846
Q7K0P4	23.39816667	24.069	23.6423	23.3048	24.0687	23.8771	23.3788	24.28616667	24.0181
Q7K0W1	28.1596	27.80876667	28.105	27.54343333	28.162	27.953	28.0467	28.41903333	28.8083
Q7K0X3	29.41666667	29.37383333	29.45813333	29.3962	29.50206667	29.4596	29.52433333	29.91493333	29.97956667
Q7K0X9	29.5047	29.45576667	29.09293333	29.0292	27.9849	29.58383333	29.37586667	29.0956	28.3355
Q7K0Y1	28.1301	28.05803333	29.8508	28.15956667	28.26463333	28.149	28.57603333	28.78136667	28.8705
Q7K110	31.9224	31.4993	31.891	31.56126667	31.7462	31.82016667	31.91133333	31.88866667	31.62663333
Q7K126	25.48463333	25.0985	24.90196667	25.624	25.93526667	25.94476667	25.59263333	26.4155	26.31746667
Q7K155	26.2732	26.4639	27.13183333	26.7781	26.84323333	26.7123	25.48133333	27.02286667	27.36773333
Q7K159	25.89403333	25.63266667	24.95023333	25.72973333	24.98263333	25.59653333	26.01616667	25.65053333	25.63223333
Q7K161	28.19253333	28.87906667	28.55043333	28.84566667	27.48726667	28.84123333	28.48323333	27.86763333	27.51646667
Q7K180	27.56836667	27.79773333	27.32636667	27.62543333	27.64713333	27.25693333	27.90613333	27.69173333	27.63243333
Q7K1C5	25.14213333	25.00126667	25.51446667	23.7385	23.97836667	25.24686667	24.8118	24.6077	24.38243333
Q7K1D7	24.43173333	23.9036	26.256	23.57336667	23.63406667	24.59356667	24.35163333	24.29336667	24.06386667
Q7K1H0	28.1048	27.3093	26.73023333	26.7925	25.9845	28.0348	27.84343333	26.69966667	25.29243333
Q7K1H5	30.259	30.2396	30.762	30.3621	31.06146667	30.3054	30.70203333	30.8907	30.8447
Q7K1L4	27.301	27.30903333	28.8059	26.97583333	26.7359	27.5256	26.9595	27.29306667	27.2657
Q7K1Q7	27.9926	28.26066667	28.73106667	28.2316	27.88463333	28.15123333	28.45093333	28.8184	28.98153333
Q7K1T1	28.59586667	28.44386667	27.60833333	27.75196667	27.67253333	28.29016667	28.7945	28.72163333	28.54613333
Q7K1U0	31.7478	31.8981	32.42043333	31.5925	32.1723	32.10703333	32.19946667	32.92473333	32.50083333
Q7K1V0	24.7968	24.72756667	25.06636667	25.6048	25.07003333	25.53793333	25.11853333	25.22693333	25.63166667
Q7K1V5	27.25646667	27.60313333	27.48453333	27.4396	27.33456667	27.1741	27.11173333	27.7873	27.52646667
Q7K1W5	23.97586667	23.955	24.9014	24.239	24.63606667	24.58783333	24.36333333	24.32603333	24.3902
Q7K237	27.01986667	26.1698	28.03153333	26.0505	25.9997	27.90373333	27.0435	26.9031	25.7767
Q7K264	29.1775	28.92366667	29.2587	29.13006667	28.92576667	29.0527	29.1169	29.26666667	29.11163333
Q7K274	28.2704	28.4463	29.01753333	28.57603333	29.1015	28.63973333	28.3156	28.70343333	28.88463333
Q7K2B0	29.95596667	29.72836667	30.3817	29.90313333	30.1181	30.05723333	29.607	30.52506667	30.445
Q7K2D2	29.70713333	29.36066667	28.1189	29.0401	28.2843	29.48926667	29.57306667	30.03486667	29.96546667
Q7K2E1	24.14096667	23.6558	24.45946667	23.8634	23.82896667	24.2579	24.8358	26.32863333	26.81236667
Q7K2K2	33.3687	34.11013333	30.74413333	33.75593333	31.07173333	32.82866667	33.63663333	33.3783	33.59983333
Q7K2L1	27.60503333	27.61573333	27.13906667	27.7833	27.29893333	27.39153333	27.25543333	27.48833333	27.6409
Q7K2X8	28.03616667	28.2719	27.7361	28.3127	28.0636	28.38416667	28.08183333	28.40333333	28.28993333
Q7K332	28.6748	28.98983333	29.00873333	28.9522	29.3018	29.13853333	28.87093333	29.2035	29.48436667
Q7K3B7	27.03733333	26.84793333	30.47633333	27.35626667	29.81436667	27.84096667	28.85973333	28.3722	30.88576667
Q7K3D4	29.67043333	29.196	29.8059	29.3378	29.6903	29.66986667	29.25913333	29.74383333	29.75423333
Q7K3D8	34.73463333	35.108	35.27036667	35.00743333	34.71563333	34.2709	29.87563333	29.7617	30.04456667
Q7K3E9	29.4111	29.46613333	28.4534	29.5549	29.53503333	26.3825	29.20256667	29.08256667	29.2224
Q7K3G5	28.04043333	28.25053333	27.26646667	28.4683	27.3012	28.21843333	28.20953333	28.163	28.2465
Q7K3J0	28.9847	28.6531	28.80286667	28.36133333	28.31426667	29.42713333	28.908	29.2189	28.66816667
Q7K3L1	31.14123333	31.58306667	30.0324	31.1988	30.20386667	30.43206667	31.0264	30.88646667	30.61356667
Q7K3M5	30.03263333	29.23856667	29.59973333	29.60496667	29.83703333	29.6123	30.13046667	30.60303333	30.52436667
Q7K3V6	26.11993333	27.26856667	27.25	27.3227	27.35543333	27.05013333	27.15816667	27.4373	27.8045
Q7K3W2	26.3607	25.26333333	24.96683333	25.5598	23.65993333	24.51336667	25.64586667	25.96353333	25.2237
Q7K485	28.1703	24.3048	29.12686667	24.73823333	30.25956667	25.54923333	27.38656667	27.07946667	26.9367
Q7K4B2	29.63223333	28.98966667	31.0802	29.20746667	29.77413333	29.47796667	29.95953333	30.4596	30.8576
Q7K4B6	26.30026667	26.3675	27.42086667	26.32676667	27.0632	26.57756667	26.31626667	26.83556667	26.7629
Q7K4D1	26.31786667	27.0173	25.8898	27.05136667	25.10323333	26.33543333	26.41893333	26.61123333	26.70063333
Q7K4G8	24.2126	24.2154	23.80916667	24.7216	23.97153333	25.4115	25.4094	24.145	24.32413333
Q7K4H4	32.2464	32.17643333	31.97096667	32.21546667	31.60713333	32.0777	32.26333333	32.97696667	32.912
Q7K4I5	24.38153333	25.19006667	23.37796667	25.0736	24.18136667	24.9515	23.71206667	24.08136667	24.36743333
Q7K4L8	28.75113333	29.95273333	29.60736667	30.06306667	30.0127	29.8096	30.21766667	29.88976667	29.96286667
Q7K4M4	26.26083333	26.29756667	26.0273	26.50336667	26.62143333	25.82686667	26.4324	27.09626667	27.09513333
Q7K4M9	24.89456667	25.74813333	24.93276667	25.42003333	25.2355	26.0514	25.77	25.96683333	24.9712
Q7K4N3	28.7914	28.72293333	29.13596667	29.00886667	29.0507	28.94863333	29.04463333	29.44973333	29.39736667
Q7K4W1	25.94113333	25.7334	26.451	26.0167	26.49823333	26.67673333	26.31053333	27.6464	27.64526667
Q7K4Y0	34.42486667	34.04863333	33.90666667	33.9815	34.00926667	33.54713333	33.78556667	33.66536667	33.61663333
Q7K519	26.35313333	26.35233333	26.95053333	26.18116667	26.95156667	26.55623333	26.37173333	26.3963	26.376
Q7K550	24.20836667	24.43566667	25.0815	23.39106667	23.88746667	25.49633333	24.52766667	25.44863333	24.21396667
Q7K581	23.7688	24.84516667	23.4832	25.36353333	23.99076667	25.8966	26.10283333	26.4956	26.20303333
Q7K5K3	31.4331	31.7739	32.44343333	31.51153333	32.12523333	31.79776667	31.51633333	32.31856667	32.4724
Q7K5M2	28.07936667	27.93293333	27.62043333	27.9365	27.38763333	27.69083333	28.0268	28.37036667	28.56783333
Q7K5N4	25.16476667	24.9741	24.9493	24.8524	24.74813333	25.2068	24.72806667	24.90743333	24.50376667
Q7K7A9	26.03423333	26.86626667	26.18656667	26.9226	26.03483333	26.97473333	26.76953333	26.91856667	27.20483333
Q7K8Y5	24.01513333	23.54746667	24.11393333	24.00073333	23.82016667	24.78216667	24.58673333	24.66703333	24.22956667
Q7K9H6	27.048	26.69636667	26.86776667	26.34623333	24.172	27.50513333	27.1616	27.39393333	24.36926667
Q7KB18;Q7JRC3	23.60836667	23.81896667	23.8175	23.80173333	23.64516667	24.2318	24.26816667	23.73566667	23.75283333
Q7KGU6	26.55843333	26.11176667	26.02706667	25.77373333	23.6607	26.69886667	25.9917	25.2341	24.26773333
Q7KHK9	30.36873333	30.60086667	30.8135	30.57873333	30.67926667	30.7281	30.6639	30.0876	29.94183333
Q7KJ73	24.89933333	24.49296667	24.15413333	24.30876667	23.83406667	25.11746667	24.23	24.16	23.86163333
Q7KJA9	26.6402	26.7024	26.80273333	26.5272	26.7855	26.50243333	26.74743333	26.7923	27.0941
Q7KK54	26.90123333	27.6063	27.11856667	26.9937	24.16346667	28.01606667	27.18003333	26.42323333	25.0126
Q7KK96	30.07813333	30.52403333	30.01623333	30.4356	30.29773333	30.13596667	29.99453333	29.97063333	30.0178
Q7KKH3	26.77576667	27.05773333	27.48156667	26.88783333	27.54746667	26.60603333	26.67016667	27.33116667	28.1152
Q7KKI0	29.89023333	29.7419	29.791	29.5367	29.45686667	30.40023333	29.8684	30.17766667	29.70143333
Q7KLV9	26.47903333	26.49066667	26.59196667	25.84906667	26.30263333	26.84963333	26.50006667	27.00846667	26.34886667
Q7KLW9	31.21456667	31.84163333	31.02326667	31.792	31.12303333	30.9707	31.6445	31.3367	31.40823333
Q7KLX3	31.43953333	31.39353333	31.0477	31.35066667	31.15863333	31.3681	31.1827	31.59406667	31.54286667
Q7KM15	24.32663333	24.3251	24.25053333	24.02513333	25.16373333	24.10293333	26.5683	23.61626667	24.13456667
Q7KMJ6	33.0892	33.14753333	33.3851	33.33703333	33.36503333	33.0633	32.87013333	33.06123333	32.99363333
Q7KML2	23.2777	24.355	29.20776667	24.5558	29.0526	23.33296667	27.44796667	25.89186667	30.22833333
Q7KMM4	26.9477	25.5564	26.46833333	25.8067	26.18786667	27.56043333	25.99403333	25.74393333	23.7326
Q7KMP8	24.1816	24.45683333	23.76106667	24.05073333	23.8691	24.53266667	24.1218	23.43176667	24.0037
Q7KMQ0	28.1941	27.59296667	27.97076667	27.2575	28.0021	28.32176667	28.10766667	28.55936667	28.19686667
Q7KMS3	25.55203333	26.39783333	24.85676667	24.93956667	24.7147	26.60216667	24.53883333	24.78156667	25.79646667
Q7KN04	26.8129	26.77203333	26.24706667	26.527	24.6695	27.0806	26.1586	25.02943333	24.5015
Q7KN62	30.01873333	29.20176667	29.493	28.97816667	29.42573333	30.2194	29.80996667	29.7604	29.0475
Q7KN74	25.9103	25.52863333	26.45113333	25.4135	25.7765	26.01233333	25.4909	25.80153333	25.67826667
Q7KN75	31.9166	33.26476667	32.56963333	33.18143333	32.811	32.7091	33.0918	33.1432	33.56716667
Q7KN85	26.96496667	25.7373	26.57086667	25.4491	26.58966667	27.55256667	26.734	26.4795	25.16433333
Q7KN90	24.84913333	24.36626667	24.33163333	24.31066667	24.3828	25.0367	24.6624	24.13216667	24.0536
Q7KN94	25.93223333	25.415	27.48726667	25.30423333	27.05453333	26.64786667	26.95973333	27.83346667	28.52263333
Q7KNA0	25.41513333	24.4652	25.78636667	24.78773333	24.79833333	25.4247	24.71433333	24.86403333	24.84403333
Q7KND8	28.47843333	28.28503333	27.6046	27.96456667	27.2609	28.38866667	28.30273333	28.89946667	28.3522
Q7KNF1	28.7349	29.11326667	28.602	29.03453333	28.894	29.08106667	29.35766667	29.5488	29.68933333
Q7KNF2	31.2992	31.84286667	29.99743333	31.6258	29.79186667	31.29543333	31.45353333	32.11066667	32.00256667
Q7KNQ9	23.50126667	25.96713333	23.75936667	24.62246667	23.4313	26.11763333	24.2502	23.5987	23.70456667
Q7KNS3	26.6794	26.2625	26.7166	25.55863333	26.21606667	26.72096667	26.90313333	26.6414	26.36516667
Q7KQM6	29.46123333	30.14876667	29.44676667	29.88703333	29.5837	30.09926667	30.19456667	30.36253333	30.23166667
Q7KR04	23.81306667	22.9564	25.80686667	23.89753333	24.96966667	24.7325	24.0393	25.38756667	23.33843333
Q7KRI2	26.23993333	25.09413333	24.23736667	27.07226667	25.84076667	25.85303333	25.53166667	25.1373	24.54623333
Q7KRR5	25.27723333	25.11746667	24.56796667	23.51763333	23.56326667	25.5847	25.35493333	25.15546667	24.97076667
Q7KRS9	29.12616667	29.56136667	28.6491	29.81866667	28.18356667	29.45173333	29.3484	29.48443333	29.30596667
Q7KRY6	30.6501	30.30203333	31.11666667	30.67913333	30.60286667	30.68586667	30.33576667	30.30133333	30.59106667
Q7KSC4	26.82513333	26.8251	26.59816667	26.9994	26.89813333	25.77413333	25.7868	25.41426667	25.4042
Q7KSD8	26.4603	25.87556667	25.63373333	26.38146667	25.8657	25.99076667	25.05563333	25.8853	24.53533333
Q7KSN8	27.8641	28.36176667	28.57413333	28.4466	28.43936667	28.65026667	28.54053333	28.83993333	28.7988
Q7KSQ0	31.26456667	30.76903333	30.98606667	30.78806667	31.21966667	31.36253333	30.83923333	31.05593333	31.0656
Q7KT58	26.78636667	24.07786667	27.1335	24.99613333	23.7955	27.29173333	26.21706667	25.19486667	23.82696667
Q7KTC0	30.894	31.34176667	32.05643333	31.1319	31.13046667	31.73026667	31.13796667	31.1037	31.00153333
Q7KTG0	28.96016667	29.4675	30.00083333	29.49766667	29.72446667	29.2826	29.23183333	29.49343333	29.94326667
Q7KTG6	26.67683333	26.50136667	26.73166667	26.44876667	26.3063	27.47273333	26.9732	26.3667	24.5918
Q7KTJ7	26.81226667	24.57726667	25.5588	25.27443333	23.6257	26.51613333	25.70623333	25.68033333	24.85216667
Q7KTL5	27.9025	26.281	26.36463333	27.578	27.75906667	27.67766667	28.35403333	28.68316667	27.82103333
